0, Infinity, Infinity, 86310.25642827815, Infinity, 87244.0647337767, 85924.87378699318, Infinity, Infinity, 2.237545196951416E269, 441114.53780626267, Infinity, 87244.0647337767, Infinity, Infinity, 6.287780297397244E8, Infinity, Infinity, Infinity, 4.665524109288783E168, 1.618936348145231E81
778, 6170.875988818944, 1576.5886527205273, 10992.279866889421, 12244.269296991028, 12706.603004901686, 12708.144946288334, 12775.90393256172, 13137.359808193753, 13714.074881141092, 13877.089086236469, 13944.82094338313, 14107.22736751612, 14340.954481654062, 14464.398148269876, 14532.682341502392, 14713.715644717227, 15120.698850164503, 15129.706585134434, 15406.839212509572, 15904.110958932537
779, 18773.407279846426, 1576.5886527205273, 6170.875988818944, 10992.279866889421, 12244.269296991028, 12706.603004901686, 12708.144946288334, 12775.90393256172, 13137.359808193753, 13714.074881141092, 13877.089086236469, 13944.82094338313, 14107.22736751612, 14340.954481654062, 14464.398148269876, 14532.682341502392, 14713.715644717227, 15120.698850164503, 15129.706585134434, 15406.839212509572
780, 19058.464896153095, 1576.5886527205273, 6170.875988818944, 10992.279866889421, 12244.269296991028, 12706.603004901686, 12708.144946288334, 12775.90393256172, 13137.359808193753, 13714.074881141092, 13877.089086236469, 13944.82094338313, 14107.22736751612, 14340.954481654062, 14464.398148269876, 14532.682341502392, 14713.715644717227, 15120.698850164503, 15129.706585134434, 15406.839212509572
781, 20109.254209573028, 1576.5886527205273, 6170.875988818944, 10992.279866889421, 12244.269296991028, 12706.603004901686, 12708.144946288334, 12775.90393256172, 13137.359808193753, 13714.074881141092, 13877.089086236469, 13944.82094338313, 14107.22736751612, 14340.954481654062, 14464.398148269876, 14532.682341502392, 14713.715644717227, 15120.698850164503, 15129.706585134434, 15406.839212509572
782, 22128.090890022264, 1576.5886527205273, 6170.875988818944, 10992.279866889421, 12244.269296991028, 12706.603004901686, 12708.144946288334, 12775.90393256172, 13137.359808193753, 13714.074881141092, 13877.089086236469, 13944.82094338313, 14107.22736751612, 14340.954481654062, 14464.398148269876, 14532.682341502392, 14713.715644717227, 15120.698850164503, 15129.706585134434, 15406.839212509572
783, 12066.24809517501, 1576.5886527205273, 6170.875988818944, 10992.279866889421, 12244.269296991028, 12706.603004901686, 12708.144946288334, 12775.90393256172, 13137.359808193753, 13714.074881141092, 13877.089086236469, 13944.82094338313, 14107.22736751612, 14340.954481654062, 14464.398148269876, 14532.682341502392, 14713.715644717227, 15120.698850164503, 15129.706585134434, 15406.839212509572
784, 19058.464896153095, 1576.5886527205273, 6170.875988818944, 10992.279866889421, 12066.24809517501, 12244.269296991028, 12706.603004901686, 12708.144946288334, 12775.90393256172, 13137.359808193753, 13714.074881141092, 13877.089086236469, 13944.82094338313, 14107.22736751612, 14340.954481654062, 14464.398148269876, 14532.682341502392, 14713.715644717227, 15120.698850164503, 15129.706585134434
785, 14408.387448733103, 1576.5886527205273, 6170.875988818944, 10992.279866889421, 12066.24809517501, 12244.269296991028, 12706.603004901686, 12708.144946288334, 12775.90393256172, 13137.359808193753, 13714.074881141092, 13877.089086236469, 13944.82094338313, 14107.22736751612, 14340.954481654062, 14464.398148269876, 14532.682341502392, 14713.715644717227, 15120.698850164503, 15129.706585134434
786, 18866.50690900225, 1576.5886527205273, 6170.875988818944, 10992.279866889421, 12066.24809517501, 12244.269296991028, 12706.603004901686, 12708.144946288334, 12775.90393256172, 13137.359808193753, 13714.074881141092, 13877.089086236469, 13944.82094338313, 14107.22736751612, 14340.954481654062, 14408.387448733103, 14464.398148269876, 14532.682341502392, 14713.715644717227, 15120.698850164503
787, 9862.911457545788, 1576.5886527205273, 6170.875988818944, 10992.279866889421, 12066.24809517501, 12244.269296991028, 12706.603004901686, 12708.144946288334, 12775.90393256172, 13137.359808193753, 13714.074881141092, 13877.089086236469, 13944.82094338313, 14107.22736751612, 14340.954481654062, 14408.387448733103, 14464.398148269876, 14532.682341502392, 14713.715644717227, 15120.698850164503
788, 18018.256043167446, 1576.5886527205273, 6170.875988818944, 9862.911457545788, 10992.279866889421, 12066.24809517501, 12244.269296991028, 12706.603004901686, 12708.144946288334, 12775.90393256172, 13137.359808193753, 13714.074881141092, 13877.089086236469, 13944.82094338313, 14107.22736751612, 14340.954481654062, 14408.387448733103, 14464.398148269876, 14532.682341502392, 14713.715644717227
789, 5990.7985912032955, 1576.5886527205273, 6170.875988818944, 9862.911457545788, 10992.279866889421, 12066.24809517501, 12244.269296991028, 12706.603004901686, 12708.144946288334, 12775.90393256172, 13137.359808193753, 13714.074881141092, 13877.089086236469, 13944.82094338313, 14107.22736751612, 14340.954481654062, 14408.387448733103, 14464.398148269876, 14532.682341502392, 14713.715644717227
790, 10258.405562793303, 1576.5886527205273, 5990.7985912032955, 6170.875988818944, 9862.911457545788, 10992.279866889421, 12066.24809517501, 12244.269296991028, 12706.603004901686, 12708.144946288334, 12775.90393256172, 13137.359808193753, 13714.074881141092, 13877.089086236469, 13944.82094338313, 14107.22736751612, 14340.954481654062, 14408.387448733103, 14464.398148269876, 14532.682341502392
791, 12903.622121849989, 1576.5886527205273, 5990.7985912032955, 6170.875988818944, 9862.911457545788, 10258.405562793303, 10992.279866889421, 12066.24809517501, 12244.269296991028, 12706.603004901686, 12708.144946288334, 12775.90393256172, 13137.359808193753, 13714.074881141092, 13877.089086236469, 13944.82094338313, 14107.22736751612, 14340.954481654062, 14408.387448733103, 14464.398148269876
792, 19058.464896153095, 1576.5886527205273, 5990.7985912032955, 6170.875988818944, 9862.911457545788, 10258.405562793303, 10992.279866889421, 12066.24809517501, 12244.269296991028, 12706.603004901686, 12708.144946288334, 12775.90393256172, 12903.622121849989, 13137.359808193753, 13714.074881141092, 13877.089086236469, 13944.82094338313, 14107.22736751612, 14340.954481654062, 14408.387448733103
793, 13400.864005008983, 1576.5886527205273, 5990.7985912032955, 6170.875988818944, 9862.911457545788, 10258.405562793303, 10992.279866889421, 12066.24809517501, 12244.269296991028, 12706.603004901686, 12708.144946288334, 12775.90393256172, 12903.622121849989, 13137.359808193753, 13714.074881141092, 13877.089086236469, 13944.82094338313, 14107.22736751612, 14340.954481654062, 14408.387448733103
794, 817.1849907652391, 1576.5886527205273, 5990.7985912032955, 6170.875988818944, 9862.911457545788, 10258.405562793303, 10992.279866889421, 12066.24809517501, 12244.269296991028, 12706.603004901686, 12708.144946288334, 12775.90393256172, 12903.622121849989, 13137.359808193753, 13714.074881141092, 13877.089086236469, 13944.82094338313, 14107.22736751612, 14340.954481654062, 14408.387448733103
795, 19656.909305701716, 817.1849907652391, 1576.5886527205273, 5990.7985912032955, 6170.875988818944, 9862.911457545788, 10258.405562793303, 10992.279866889421, 12066.24809517501, 12244.269296991028, 12706.603004901686, 12708.144946288334, 12775.90393256172, 12903.622121849989, 13137.359808193753, 13714.074881141092, 13877.089086236469, 13944.82094338313, 14107.22736751612, 14340.954481654062
796, 12148.236310511746, 817.1849907652391, 1576.5886527205273, 5990.7985912032955, 6170.875988818944, 9862.911457545788, 10258.405562793303, 10992.279866889421, 12066.24809517501, 12244.269296991028, 12706.603004901686, 12708.144946288334, 12775.90393256172, 12903.622121849989, 13137.359808193753, 13714.074881141092, 13877.089086236469, 13944.82094338313, 14107.22736751612, 14340.954481654062
797, 19058.464896153095, 817.1849907652391, 1576.5886527205273, 5990.7985912032955, 6170.875988818944, 9862.911457545788, 10258.405562793303, 10992.279866889421, 12066.24809517501, 12148.236310511746, 12244.269296991028, 12706.603004901686, 12708.144946288334, 12775.90393256172, 12903.622121849989, 13137.359808193753, 13714.074881141092, 13877.089086236469, 13944.82094338313, 14107.22736751612
798, 12849.639090772802, 817.1849907652391, 1576.5886527205273, 5990.7985912032955, 6170.875988818944, 9862.911457545788, 10258.405562793303, 10992.279866889421, 12066.24809517501, 12148.236310511746, 12244.269296991028, 12706.603004901686, 12708.144946288334, 12775.90393256172, 12903.622121849989, 13137.359808193753, 13714.074881141092, 13877.089086236469, 13944.82094338313, 14107.22736751612
799, 720.0, 817.1849907652391, 1576.5886527205273, 5990.7985912032955, 6170.875988818944, 9862.911457545788, 10258.405562793303, 10992.279866889421, 12066.24809517501, 12148.236310511746, 12244.269296991028, 12706.603004901686, 12708.144946288334, 12775.90393256172, 12849.639090772802, 12903.622121849989, 13137.359808193753, 13714.074881141092, 13877.089086236469, 13944.82094338313
800, 10948.849858236028, 720.0, 817.1849907652391, 1576.5886527205273, 5990.7985912032955, 6170.875988818944, 9862.911457545788, 10258.405562793303, 10992.279866889421, 12066.24809517501, 12148.236310511746, 12244.269296991028, 12706.603004901686, 12708.144946288334, 12775.90393256172, 12849.639090772802, 12903.622121849989, 13137.359808193753, 13714.074881141092, 13877.089086236469
801, 1218.2579229706735, 720.0, 817.1849907652391, 1576.5886527205273, 5990.7985912032955, 6170.875988818944, 9862.911457545788, 10258.405562793303, 10948.849858236028, 10992.279866889421, 12066.24809517501, 12148.236310511746, 12244.269296991028, 12706.603004901686, 12708.144946288334, 12775.90393256172, 12849.639090772802, 12903.622121849989, 13137.359808193753, 13714.074881141092
802, 16193.465952504966, 720.0, 817.1849907652391, 1218.2579229706735, 1576.5886527205273, 5990.7985912032955, 6170.875988818944, 9862.911457545788, 10258.405562793303, 10948.849858236028, 10992.279866889421, 12066.24809517501, 12148.236310511746, 12244.269296991028, 12706.603004901686, 12708.144946288334, 12775.90393256172, 12849.639090772802, 12903.622121849989, 13137.359808193753
803, 19058.464896153095, 720.0, 817.1849907652391, 1218.2579229706735, 1576.5886527205273, 5990.7985912032955, 6170.875988818944, 9862.911457545788, 10258.405562793303, 10948.849858236028, 10992.279866889421, 12066.24809517501, 12148.236310511746, 12244.269296991028, 12706.603004901686, 12708.144946288334, 12775.90393256172, 12849.639090772802, 12903.622121849989, 13137.359808193753
804, 17753.12560231724, 720.0, 817.1849907652391, 1218.2579229706735, 1576.5886527205273, 5990.7985912032955, 6170.875988818944, 9862.911457545788, 10258.405562793303, 10948.849858236028, 10992.279866889421, 12066.24809517501, 12148.236310511746, 12244.269296991028, 12706.603004901686, 12708.144946288334, 12775.90393256172, 12849.639090772802, 12903.622121849989, 13137.359808193753
805, 720.0, 720.0, 817.1849907652391, 1218.2579229706735, 1576.5886527205273, 5990.7985912032955, 6170.875988818944, 9862.911457545788, 10258.405562793303, 10948.849858236028, 10992.279866889421, 12066.24809517501, 12148.236310511746, 12244.269296991028, 12706.603004901686, 12708.144946288334, 12775.90393256172, 12849.639090772802, 12903.622121849989, 13137.359808193753
806, 720.0, 720.0, 720.0, 817.1849907652391, 1218.2579229706735, 1576.5886527205273, 5990.7985912032955, 6170.875988818944, 9862.911457545788, 10258.405562793303, 10948.849858236028, 10992.279866889421, 12066.24809517501, 12148.236310511746, 12244.269296991028, 12706.603004901686, 12708.144946288334, 12775.90393256172, 12849.639090772802, 12903.622121849989
807, 19058.464896153095, 720.0, 720.0, 720.0, 817.1849907652391, 1218.2579229706735, 1576.5886527205273, 5990.7985912032955, 6170.875988818944, 9862.911457545788, 10258.405562793303, 10948.849858236028, 10992.279866889421, 12066.24809517501, 12148.236310511746, 12244.269296991028, 12706.603004901686, 12708.144946288334, 12775.90393256172, 12849.639090772802
808, 21334.549036269647, 720.0, 720.0, 720.0, 817.1849907652391, 1218.2579229706735, 1576.5886527205273, 5990.7985912032955, 6170.875988818944, 9862.911457545788, 10258.405562793303, 10948.849858236028, 10992.279866889421, 12066.24809517501, 12148.236310511746, 12244.269296991028, 12706.603004901686, 12708.144946288334, 12775.90393256172, 12849.639090772802
809, 720.0, 720.0, 720.0, 720.0, 817.1849907652391, 1218.2579229706735, 1576.5886527205273, 5990.7985912032955, 6170.875988818944, 9862.911457545788, 10258.405562793303, 10948.849858236028, 10992.279866889421, 12066.24809517501, 12148.236310511746, 12244.269296991028, 12706.603004901686, 12708.144946288334, 12775.90393256172, 12849.639090772802
810, 18861.69532450907, 720.0, 720.0, 720.0, 720.0, 817.1849907652391, 1218.2579229706735, 1576.5886527205273, 5990.7985912032955, 6170.875988818944, 9862.911457545788, 10258.405562793303, 10948.849858236028, 10992.279866889421, 12066.24809517501, 12148.236310511746, 12244.269296991028, 12706.603004901686, 12708.144946288334, 12775.90393256172
811, 13406.57363956629, 720.0, 720.0, 720.0, 720.0, 817.1849907652391, 1218.2579229706735, 1576.5886527205273, 5990.7985912032955, 6170.875988818944, 9862.911457545788, 10258.405562793303, 10948.849858236028, 10992.279866889421, 12066.24809517501, 12148.236310511746, 12244.269296991028, 12706.603004901686, 12708.144946288334, 12775.90393256172
812, 5726.136767588434, 720.0, 720.0, 720.0, 720.0, 817.1849907652391, 1218.2579229706735, 1576.5886527205273, 5990.7985912032955, 6170.875988818944, 9862.911457545788, 10258.405562793303, 10948.849858236028, 10992.279866889421, 12066.24809517501, 12148.236310511746, 12244.269296991028, 12706.603004901686, 12708.144946288334, 12775.90393256172
813, 11587.0153761009, 720.0, 720.0, 720.0, 720.0, 817.1849907652391, 1218.2579229706735, 1576.5886527205273, 5726.136767588434, 5990.7985912032955, 6170.875988818944, 9862.911457545788, 10258.405562793303, 10948.849858236028, 10992.279866889421, 12066.24809517501, 12148.236310511746, 12244.269296991028, 12706.603004901686, 12708.144946288334
814, 12849.087908201749, 720.0, 720.0, 720.0, 720.0, 817.1849907652391, 1218.2579229706735, 1576.5886527205273, 5726.136767588434, 5990.7985912032955, 6170.875988818944, 9862.911457545788, 10258.405562793303, 10948.849858236028, 10992.279866889421, 11587.0153761009, 12066.24809517501, 12148.236310511746, 12244.269296991028, 12706.603004901686
815, 5831.404692994629, 720.0, 720.0, 720.0, 720.0, 817.1849907652391, 1218.2579229706735, 1576.5886527205273, 5726.136767588434, 5990.7985912032955, 6170.875988818944, 9862.911457545788, 10258.405562793303, 10948.849858236028, 10992.279866889421, 11587.0153761009, 12066.24809517501, 12148.236310511746, 12244.269296991028, 12706.603004901686
816, 720.0, 720.0, 720.0, 720.0, 720.0, 817.1849907652391, 1218.2579229706735, 1576.5886527205273, 5726.136767588434, 5831.404692994629, 5990.7985912032955, 6170.875988818944, 9862.911457545788, 10258.405562793303, 10948.849858236028, 10992.279866889421, 11587.0153761009, 12066.24809517501, 12148.236310511746, 12244.269296991028
