0, Infinity, 46286.60180247637, 3.208511010562012E304, 45806.65905485878, 45190.71861738746, 6.910376677408047E7, 28230.557837200176, 89701.52340513503, Infinity, 1060525.723664722, 6.6493612107113255E273, Infinity, 42696.085325360065, Infinity, 1.859155039485157E199, 2975903.599664135, Infinity, Infinity, Infinity, 7.048933197778967E41, Infinity, 39843.95982584984, Infinity, 1940270.8473502784, Infinity, Infinity, 4.509079454909965E21, 48886.3032496826, 2.233384172387446E230, 8.194303040151892E8, Infinity, 541944.1919304497, 1.937433076243475E10, 135705.6355291296, Infinity, 7.94886761899079E301, Infinity, 45356.202251251125, Infinity, Infinity, 84803.56665028023, 1.952710558477647E100, Infinity, Infinity, 5.452285284114171E127, 51784.206838802995, Infinity, 45827.05636212664, 6.1497244335692466E78, Infinity, Infinity, Infinity, 157897.57543080053, 20814.23205330667, 1.398559065483253E7, 3.563107769217995E8, 1.6628635275990061E7, 47966.95148574029, 41850.40953641783, 40905.56316697563, 160636.3970714017, Infinity, Infinity, Infinity, 2.0205895661815404E134, Infinity, 49986.65546062883, 4.906731649449112E53, Infinity, 1423931.5328710896, 2.4144731129708094E99, 46328.78079615885, 42940.014549509004, 47045.74860147444, 3.086799986988577E278, 71728.06496637203, 1.1701392933474982E85, 3.320362598477062E122, 51331.22991206565, Infinity, 1.9778039951937118E238, Infinity, 45375.045512958706, Infinity, 141471.94396943916, Infinity, Infinity, 536929.7764718705, 42794.79246242298, 59542.850995264336, 45410.728781592836, 2.8040678194697714E8, 4.322611360524026E11, Infinity, 406704.0645945599, 44263.4576111517, 55989.16154753914, 90852.72325656982, Infinity, 4.188451676258112E85
451, 19.159346723677583, 19.317170789392527, 20.56279811350497, 20.568928764665415, 20.57745233481444, 20.585826159015202, 20.682156183597108, 20.769845444036534, 20.780356944523273, 20.950082037277767, 20.997466020074498, 21.02505036893688, 21.118487155248427, 21.14961056446761, 21.265337086982516, 21.28366072802005, 21.363038379056363, 21.412300409716316, 21.536433202365895, 21.590264227090028, 21.62234608895109, 21.637525039957538, 21.79013937782713, 21.810467874831534, 21.843695192159547, 21.854992518914123, 21.89084333093425, 21.91651471063492, 21.9722320089306, 22.011385160984176, 22.030129737505305, 22.0530517743019, 22.102075015714284, 22.14974382134403, 22.164738016398513, 22.231481745879545, 22.255238480788208, 22.28051030085157, 22.284036780140774, 22.293492690329032, 22.300967377800074, 22.317798299012953, 22.341486516578385, 22.365332525707426, 22.39923719445833, 22.432052425707415, 22.45975998742557, 22.46553182534615, 22.466369040673197, 22.507454837362104, 22.618447987128597, 22.648437181919192, 22.66873254402118, 22.673080263840063, 22.674646272841507, 22.690208766217022, 22.6918599397084, 22.70723306626464, 22.72933673582985, 22.73127594146699, 22.755346388111683, 22.761075011118983, 22.84462014935148, 22.844690866878654, 22.88211161863414, 22.897925586834003, 22.91109595216458, 22.934120481376883, 22.944574637930206, 22.948394165490946, 23.00155677378016, 23.00253472569478, 23.015499745315225, 23.022939487513888, 23.04587455337826, 23.054879925104995, 23.06913998491354, 23.083247747465382, 23.08371710840465, 23.10030354049932, 23.121330387006108, 23.132091710760847, 23.14168886749611, 23.157563346721737, 23.164667198861807, 23.178587982148656, 23.189761270221005, 23.19950690849561, 23.20313433006562, 23.216812713321413, 23.23328450945105, 23.240930128524997, 23.258034844214382, 23.274820150981025, 23.277980995350845, 23.319607364025664, 23.32766545990033, 23.331496266887633, 23.365699006936, 23.38919708478895
452, 20.18542761110599, 20.349721296763455, 21.05792064205061, 21.150784797657504, 21.151004699427947, 21.24899028216883, 21.52523153594055, 21.576315693433273, 21.580146523160767, 21.583896635074204, 21.597025112219917, 21.65352095940171, 21.654688332866925, 21.7341295293816, 21.742233045713647, 21.743351834695787, 21.815882826185458, 21.822271362999135, 21.96287275085998, 21.97050334296338, 22.03519422200004, 22.037855797604333, 22.04366375788481, 22.067628610494335, 22.170820678133584, 22.18636465283961, 22.222320853068776, 22.238642904691712, 22.347995119742503, 22.363114060732695, 22.365349100760145, 22.407617140453954, 22.443645246823984, 22.461787904952754, 22.5770546838797, 22.58264163715536, 22.595027201722992, 22.59715711918654, 22.602088674814468, 22.654029251414507, 22.65917682800741, 22.668279553219673, 22.684334942409514, 22.709575958032396, 22.72211933924906, 22.726619248293357, 22.731082320873124, 22.754060148731366, 22.76794908607517, 22.87240237154627, 22.875446442811935, 22.888792720587162, 22.891715042310647, 22.9052696333262, 22.93745396926139, 22.950595261764313, 22.95426248026578, 22.967854024074235, 22.97877910294889, 22.995732876862427, 23.00581871718349, 23.035112625066873, 23.03674383315387, 23.037394094323236, 23.052508878269602, 23.069831263603753, 23.090216908247694, 23.09916698565133, 23.100205045641555, 23.111658917723332, 23.150801081057352, 23.190334374974857, 23.204107253928264, 23.269936403250256, 23.295414683487724, 23.323860489599248, 23.34004482720577, 23.356691515315692, 23.360859786259574, 23.361222548676107, 23.3686946758247, 23.402028280591313, 23.40928409520999, 23.41955452785128, 23.429307576370682, 23.439455146603358, 23.447324702115573, 23.453451600648805, 23.453957028951645, 23.454645834200203, 23.4586397110386, 23.46214261677454, 23.462720171708956, 23.479193261503355, 23.492052960555494, 23.494804227404455, 23.500119897982128, 23.500851969935415, 23.517753606574015, 23.54355969590972
453, 19.492122190541377, 19.808136627206935, 20.151723367278134, 20.27455005720878, 20.38324190484622, 20.501232873192443, 20.597489821265405, 20.905892592944898, 21.001140793287266, 21.03225015938564, 21.09338176105599, 21.13012614508842, 21.140275337053282, 21.234549612061333, 21.23530410275133, 21.286884062687417, 21.305382419840356, 21.342731675076752, 21.38875697344259, 21.47076681962143, 21.49418371895874, 21.49898537248954, 21.623258984571947, 21.63128894098163, 21.65539369753275, 21.69229021702929, 21.761733323064128, 21.853189866627254, 21.889436864855092, 21.92525729973825, 21.947245246643924, 21.975993692965602, 21.977795428608722, 21.991030706587722, 22.02947065715865, 22.03066586504396, 22.06151659987645, 22.092310099489996, 22.0939065970226, 22.174148142815564, 22.239857428213856, 22.260241258790845, 22.26098648310157, 22.296325650898325, 22.31064281431395, 22.326085139302897, 22.33300824254202, 22.37204800796814, 22.436625972053253, 22.453352162964222, 22.455221146395665, 22.46161540719617, 22.4649030203965, 22.52959854240982, 22.583368821799304, 22.595446750222873, 22.64071555345188, 22.654172096043823, 22.673956607708977, 22.680231375047764, 22.694195819098372, 22.69483886173789, 22.735295287540197, 22.74700432655283, 22.747873331836445, 22.754448622703443, 22.789334466563705, 22.79422350855906, 22.822804018242294, 22.82891670370605, 22.85232881107457, 22.854207736544335, 22.882722330684143, 22.894607758598045, 22.900649647520883, 22.916321170312727, 22.92551528201398, 22.935618247163735, 22.96232337352853, 22.99186476276649, 22.992357071206502, 23.00474559962884, 23.027108017514927, 23.05696691901314, 23.059227463249865, 23.060884687629, 23.067048303435897, 23.076054630580327, 23.079136565978978, 23.094356698459393, 23.10280334576368, 23.111300668542288, 23.117465487704113, 23.1203548364195, 23.135338051582913, 23.137113825514344, 23.153068036424806, 23.185138625737327, 23.216384896010382, 23.226676006215072
454, 19.419390164101987, 19.657782090637443, 19.998045039841752, 20.04922142171955, 20.516299152724017, 20.584165120644617, 20.923631320669294, 21.27439586257401, 21.333026408479576, 21.347223295623895, 21.34960617386357, 21.388327699305165, 21.445522229562823, 21.475998455644497, 21.540542588991926, 21.5449715436677, 21.553348308508532, 21.564999202028364, 21.585195414334997, 21.620663445095545, 21.64814776632571, 21.66882460037429, 21.68970035219762, 21.882102799273802, 21.969080626315385, 22.02364303953272, 22.042822860054653, 22.115984785473206, 22.199235613631686, 22.2028935189526, 22.20631346699764, 22.209912285672402, 22.211482654019413, 22.212376614211756, 22.337220295812827, 22.35676733028226, 22.367095503268008, 22.418427812355116, 22.439855497394294, 22.47484737154433, 22.50516732357581, 22.511330733807753, 22.527784241387586, 22.541385547606698, 22.56540181238105, 22.57315892696616, 22.575368873196506, 22.591399985089133, 22.61722575253517, 22.652294227626147, 22.674857489228227, 22.69227196910976, 22.695412355017893, 22.71056917070265, 22.731087068104095, 22.76405498497461, 22.768739115165022, 22.840886217956427, 22.85597520014448, 22.861874544080216, 22.899766725702943, 22.907846449425115, 22.90831218505428, 22.912674928555028, 22.91632193874508, 22.946585191802086, 22.984470812829915, 23.023355978176316, 23.031159196977164, 23.034703577866527, 23.07561369112993, 23.080474419937214, 23.08199873935738, 23.11498734600326, 23.132626169352932, 23.158591499614435, 23.161669814040536, 23.162145395760653, 23.178377758348418, 23.191134914240845, 23.192571122646484, 23.20573900972598, 23.208880759289816, 23.223897150597566, 23.22408386087298, 23.245837078553837, 23.26995335292255, 23.272044590546848, 23.293387800192114, 23.300018124610194, 23.337191454221845, 23.33852968004279, 23.352899544095617, 23.36004310430715, 23.370182606068717, 23.370251072424953, 23.383999493872878, 23.385127711206746, 23.386675158662083, 23.396640699720283
455, 19.66442102756265, 20.581858901531906, 20.71360438880305, 20.858305151548283, 20.984998495943092, 21.100011724290283, 21.13702800413152, 21.230494661283565, 21.299099096528703, 21.374403937427427, 21.375371445032222, 21.381467063487012, 21.45663726840089, 21.532553045195197, 21.59450784003588, 21.682602757683277, 21.800792195259305, 21.835942976341595, 21.845429369857545, 21.921524174377836, 21.977128813330403, 22.00254009142341, 22.124691207881728, 22.13328590999793, 22.143864592094783, 22.148503944119835, 22.1671843889159, 22.208381594267436, 22.211297921158916, 22.212053514393485, 22.216902963586598, 22.267574802792357, 22.27720281184849, 22.291028442761807, 22.300007379751307, 22.30294718098968, 22.30809238177445, 22.347600652501892, 22.368129192002886, 22.391006636643823, 22.40201255102314, 22.484519503028828, 22.488693954237593, 22.48945502718974, 22.49206032018604, 22.49551467280017, 22.500401135474473, 22.526867972156, 22.544235882567932, 22.545881799518504, 22.554641041858602, 22.557473808926556, 22.561470664230967, 22.564141149095924, 22.574694801400305, 22.600935923106668, 22.608746227822806, 22.626873378373222, 22.62915022705404, 22.655627219326256, 22.71380949340197, 22.724797558898644, 22.733233581118288, 22.751623857114218, 22.76700330211079, 22.778690121641645, 22.790707685165255, 22.813587649475746, 22.823151852149508, 22.83026728845798, 22.85975734249322, 22.86274334109286, 22.868011232347946, 22.873384640104486, 22.88837979924538, 22.897050948500368, 22.90506454351369, 22.949094451685927, 22.956890350597455, 22.969986643658967, 22.98091840135511, 22.98666424505025, 23.01421814703374, 23.025701157978215, 23.04162438429783, 23.04568022295729, 23.049867979219318, 23.05623728643111, 23.05715647703537, 23.12355859928593, 23.15249440415554, 23.17039473855335, 23.170980299717517, 23.17247631965202, 23.18460300289543, 23.186077591868855, 23.236047247606702, 23.24465119710695, 23.26984118575584, 23.271263303656347
456, 17.6266515521049, 19.319610578604124, 19.739597422847236, 20.378504522500418, 20.549222445529168, 21.025800775555876, 21.045198845859556, 21.16451557981414, 21.28276125624006, 21.32761974474082, 21.34846250626968, 21.36700467241895, 21.388333065615132, 21.443711113363307, 21.470746781524316, 21.477200172010157, 21.504090628228983, 21.529407122761235, 21.7130339679352, 21.77515622796452, 21.783680149358446, 21.785472171185308, 21.790104090882448, 21.793532804226494, 21.824355683403432, 21.824931486282694, 21.859511068208104, 21.984008594067735, 21.994863699179646, 22.036062240045638, 22.074691768760452, 22.087594216605723, 22.104402478596146, 22.105578554212105, 22.146872897877135, 22.213558602376857, 22.231643815870314, 22.31071019447995, 22.32112047646445, 22.33095366388001, 22.335276392277994, 22.34862836638924, 22.37581508048315, 22.38028806385929, 22.384874216725507, 22.423089403820917, 22.425035732062202, 22.449761281118803, 22.4699577942463, 22.4842792010861, 22.505296522513902, 22.505680405367315, 22.543829856459514, 22.562936348367103, 22.56673011118808, 22.587933053113023, 22.621809235295103, 22.62847224498783, 22.687621408117323, 22.690234194984185, 22.713279762421777, 22.7342775171374, 22.744783541930474, 22.749752274066147, 22.761502079921343, 22.777509261790012, 22.784938158216168, 22.794281367178446, 22.80367440464076, 22.850189701843423, 22.905402878856712, 22.92416005173921, 22.933329685310547, 22.952500964969136, 22.95441538134513, 22.991944968332657, 23.002273850870466, 23.01457276042185, 23.018979624351598, 23.022203699796105, 23.046265329278526, 23.051784193373123, 23.054626600271455, 23.057239133186695, 23.0749987558525, 23.0798606558578, 23.100814673462562, 23.101894672019558, 23.174422494569477, 23.17563616596724, 23.179269490297052, 23.19440593175976, 23.196901234830538, 23.227440606533264, 23.238115389469588, 23.239955303399693, 23.247144181419948, 23.2475992565219, 23.257303987678707, 23.263569946368083
457, 19.637850619973694, 20.234064994470852, 20.292681392415105, 20.450101295732537, 20.823598759816768, 20.855118340561734, 21.226334018001463, 21.251495557240062, 21.283715693963245, 21.350325109433133, 21.462669634922335, 21.569489471615153, 21.638629990204404, 21.693328332012868, 21.75644906543939, 21.768792863607327, 21.87007722438952, 21.930671125159378, 21.935384157901595, 21.93572520799406, 21.97043644959517, 22.02426187880699, 22.026473748810204, 22.064303998983107, 22.086797413035175, 22.181384749974086, 22.310251480904377, 22.317263592642703, 22.325285149251076, 22.346123418870604, 22.394644043559467, 22.409671447832736, 22.434084506264757, 22.43846927061808, 22.448120690679158, 22.46391500026669, 22.493207214983617, 22.521582709109715, 22.575737293039833, 22.5793863824076, 22.59136149389642, 22.644646267801477, 22.678734159465595, 22.684582914676586, 22.703977011449314, 22.710285085736093, 22.718427930871698, 22.77058426420963, 22.823974855507426, 22.8253222138699, 22.846274237534484, 22.8750914458528, 22.891709880848595, 22.894527086040938, 22.922144059145467, 22.925604303288566, 22.93068321952415, 22.942742488086743, 22.969701421131028, 22.982871955187008, 22.984146636357632, 23.00450399268999, 23.01268917051145, 23.045113839137336, 23.06069435243248, 23.065285681053904, 23.06840600432792, 23.082728839418294, 23.089207938696, 23.108634272572118, 23.12041758127973, 23.13783134733909, 23.138314758413138, 23.161542707163974, 23.1789419788897, 23.184104123534414, 23.195489538478338, 23.197627884657607, 23.215027038204376, 23.220466138024833, 23.228731989515875, 23.229400776615574, 23.23583753629472, 23.267570942891567, 23.284865626296256, 23.294829184162417, 23.3141813902558, 23.31931880167833, 23.324516039674247, 23.331203059601894, 23.34471896681725, 23.364791184212837, 23.38424809945175, 23.385975600844354, 23.41703860890845, 23.452253038383457, 23.457351967941317, 23.464899485683638, 23.464987596367006, 23.47508969084109
458, 20.3125989625402, 20.410646738049724, 20.51472282968857, 20.69092830953186, 21.020312587768146, 21.02623647740261, 21.053992467904877, 21.225100525085193, 21.251285700073243, 21.27182162053795, 21.39900409903582, 21.420905152425952, 21.4825206199304, 21.553561747047503, 21.558116352564237, 21.675563547728363, 21.695645866424442, 21.697506048026717, 21.76277514879917, 21.846943109757326, 21.885343331150644, 21.916958231892615, 21.947580045228037, 21.982796999231073, 21.99291368055449, 22.07262784681447, 22.08313321736218, 22.087400461850386, 22.09561061959368, 22.097302513651314, 22.108501824826472, 22.11603694895626, 22.129352262450386, 22.14458413790055, 22.1682416929247, 22.16994380129859, 22.252538633200547, 22.310838234139446, 22.335389705371256, 22.358556619795717, 22.404205024828954, 22.407211421373898, 22.41342488070996, 22.479950375190235, 22.487575697110074, 22.489136529263593, 22.498830110995062, 22.516261908725834, 22.52170195249841, 22.59854973145418, 22.674486577762536, 22.71104963835624, 22.734005446663993, 22.738688834555, 22.85993148957007, 22.862488256406696, 22.87172059689394, 22.899729895665896, 22.901065955821096, 22.92566912492004, 22.94672818825675, 22.98627663839626, 22.99482972244225, 23.005457941443808, 23.023077206223334, 23.023808600316958, 23.02854275886716, 23.028682618405657, 23.085098259185894, 23.09880188525578, 23.101875531405135, 23.110578629134785, 23.1145978594873, 23.11495805036029, 23.162390998577095, 23.167429041489957, 23.170689197820554, 23.17106276773427, 23.18505701752698, 23.206747609841422, 23.215504133112667, 23.217754311876345, 23.22017333987426, 23.25767560229205, 23.27728979460839, 23.290263603853614, 23.292322283159162, 23.311662252024746, 23.317495607264895, 23.318294912306392, 23.35777628856209, 23.362464453379545, 23.36914458623831, 23.36931770286349, 23.377315866922952, 23.395032159623632, 23.399106102668036, 23.42051701877364, 23.421668014959174, 23.42217226274982
459, 20.083972222069086, 20.337007606131355, 20.51415917288478, 20.59309354761406, 20.742733277287712, 20.787534252267374, 20.81173391120205, 20.83833295312977, 20.91788903796413, 20.946856534878332, 20.996446856079917, 21.032617428412554, 21.51738085514235, 21.535819876027443, 21.665038859264484, 21.828159591696334, 21.84472158824702, 21.87477611895777, 21.881721860140956, 21.892008224758516, 21.951395689456433, 21.98489526524609, 22.0702752710932, 22.090967618981928, 22.152484819393212, 22.163007485233603, 22.17293553189594, 22.18463953095025, 22.188687186424364, 22.23225938957591, 22.249178107532277, 22.271265418992144, 22.28203146891659, 22.285301517357006, 22.30001596295589, 22.370948975486073, 22.410181264075128, 22.42117060087517, 22.446961718837933, 22.47616017709787, 22.4885356561314, 22.50662074569637, 22.533662376408472, 22.53887085422692, 22.584861915869556, 22.609684573177336, 22.613965662783812, 22.6258466409584, 22.63189870034898, 22.64342304289966, 22.654262178741384, 22.681653033152454, 22.70629548190669, 22.724521157723245, 22.740272766550667, 22.770857414009427, 22.772250586220864, 22.7771453485071, 22.81756089041476, 22.835069865835212, 22.847938483288978, 22.855040949933322, 22.861471588317098, 22.892443932274436, 22.92637982253019, 22.982016929416442, 22.988152407598438, 23.023835934259797, 23.02749936863616, 23.07283839571166, 23.075732442880177, 23.07772461754844, 23.11834421507687, 23.127531800493117, 23.139026179995287, 23.14044503199018, 23.14911322013531, 23.173277663046505, 23.176286665971077, 23.199656867133985, 23.209516923118258, 23.234985286090694, 23.241989731681812, 23.244983641567458, 23.247869073493696, 23.32727571542537, 23.33033435509162, 23.33742312354791, 23.356875340776117, 23.36770344161488, 23.388840385866803, 23.394669840967115, 23.43440585132258, 23.448521685946652, 23.484016798395004, 23.49783525039497, 23.523466157678087, 23.530033021638232, 23.5332272081681, 23.538263130662802
460, 20.263974990159998, 20.31873034845269, 20.35478386722516, 20.51312416253705, 20.795784589248676, 20.99043919358365, 21.01864956184458, 21.153600622392428, 21.221597034466065, 21.230542424637775, 21.457213973970276, 21.56140576750374, 21.585019203262107, 21.60120990028029, 21.640217211338683, 21.77467184904985, 21.832246590996228, 21.84170528745, 21.877133505116444, 21.892406080890332, 21.91750820507911, 22.04508861022596, 22.07285388336314, 22.080696524189246, 22.11463031157949, 22.16634091427482, 22.184699357203367, 22.206996831777033, 22.25613809027947, 22.317294773439432, 22.365467080554776, 22.373190272513337, 22.388374660195776, 22.395141070719724, 22.438330946362264, 22.483219202260024, 22.48715301453551, 22.49803913863005, 22.532668212317503, 22.53363668152699, 22.566286202828575, 22.65094171012974, 22.65734626868643, 22.678297202575894, 22.68293995377888, 22.694355269005694, 22.76649158942426, 22.78877874841906, 22.79526972400041, 22.809506431073764, 22.84553715051968, 22.86821084605608, 22.888776056677656, 22.903554278995394, 22.904176241230683, 22.92811699737264, 22.937920812327675, 22.966731545996048, 22.994041154125746, 22.998961048146803, 23.00980762757137, 23.0264450459855, 23.057415212373154, 23.064642847374024, 23.069337469955304, 23.073091127635504, 23.11492487841537, 23.132484638313173, 23.14106116268897, 23.15870898603517, 23.16450525857712, 23.187615991795433, 23.19519182203216, 23.199837917750227, 23.215782395350537, 23.227714009077342, 23.247752232766977, 23.259074708442917, 23.270400006066062, 23.279986518956214, 23.28169717584616, 23.28346595348487, 23.283637077656866, 23.301980174032067, 23.312138760868205, 23.332528656816397, 23.342057656079618, 23.354000482474273, 23.35465201078581, 23.35850566559842, 23.364577330967915, 23.39066140885907, 23.396961739513316, 23.398093776080085, 23.426298972714797, 23.44443143745163, 23.453238950986805, 23.491044301260008, 23.50238027527795, 23.529220094277154
461, 18.184449827876872, 19.14154045188297, 19.26376765831736, 20.14791608046872, 20.244994692992314, 20.422592411290477, 20.91318357719983, 21.01831554924648, 21.13454062972875, 21.249097224761353, 21.372473347432393, 21.373870656771764, 21.401949140998234, 21.419698824938713, 21.526648590212456, 21.531975402802203, 21.610576613832226, 21.675168128953054, 21.687393226762268, 21.73640479756742, 21.817390370346835, 21.83146462624909, 21.931285728771844, 22.073761278482994, 22.12805988508439, 22.152169105955142, 22.156337201243502, 22.188346311772175, 22.193914618689554, 22.2128130355427, 22.243567037901087, 22.25485268806814, 22.293216136213807, 22.33224411172591, 22.383665093786195, 22.394675849863845, 22.422544297534444, 22.46548094853142, 22.47698041647956, 22.514904069500115, 22.541472929111563, 22.547969273438262, 22.55918499474856, 22.578224111570414, 22.585501284750272, 22.619403781931403, 22.637235272783556, 22.65002284554083, 22.651290691568086, 22.75865206732425, 22.80509027840755, 22.816649264077736, 22.82078208722815, 22.83153365793484, 22.87662749296571, 22.8927866520215, 22.92205154916352, 22.93998199542173, 22.946191858607914, 23.00021772495425, 23.01098340120794, 23.012676434460822, 23.016189752010803, 23.020611502847718, 23.04475978523909, 23.045581892531636, 23.06907454066231, 23.07250161742628, 23.083631799581966, 23.10131505599251, 23.107112468468927, 23.113124198857793, 23.12327122617605, 23.159242003180935, 23.163466632832083, 23.206272232141515, 23.238948665352098, 23.26889968378474, 23.27898633060189, 23.334030543216624, 23.352279594828822, 23.36158334635076, 23.367084881776744, 23.3689921500906, 23.37010411135492, 23.38720520849691, 23.394028191184127, 23.397775198254674, 23.40169599687795, 23.408953625622907, 23.409679663903663, 23.413979592893632, 23.42758109812967, 23.431611538490905, 23.4324517388593, 23.43272426445045, 23.43544787738949, 23.435511926803535, 23.440912386105154, 23.448492584819455
462, 20.11114015703604, 20.13138600481908, 20.247946384976878, 20.276981406464884, 20.28120173656692, 20.332025031622003, 20.748573549514727, 20.857621403059376, 20.89959200119266, 20.99079920206413, 21.041447348847505, 21.233569244235138, 21.248599807311543, 21.24870589785302, 21.260183188194688, 21.278879683932878, 21.328599197337983, 21.45434048889525, 21.530428434047927, 21.594936115382787, 21.635468343513114, 21.65754113645351, 21.7693747316468, 21.842866682657988, 21.879551967368677, 21.916384632040586, 22.002775053487824, 22.024647038199657, 22.063776889477897, 22.085950506369056, 22.131669847122627, 22.168400908562045, 22.172421890137045, 22.19490376021361, 22.204765090735332, 22.224022252638918, 22.284485266990288, 22.31266927307026, 22.34131268468299, 22.362376443973876, 22.389094271478545, 22.447444151676706, 22.50604883929356, 22.516090653034187, 22.529503495354362, 22.53367514588463, 22.590102488152073, 22.59411438686914, 22.59843522034582, 22.619015725273375, 22.638964655493346, 22.666103908663818, 22.705942650368836, 22.747431259157203, 22.750570430840753, 22.759474114577063, 22.771848038222778, 22.834763862723243, 22.83605908517812, 22.83764792952951, 22.84156905012035, 22.84452317849783, 22.851746451839677, 22.890937490622, 22.89115005994451, 22.897047958337104, 22.922116030406567, 22.925396687091617, 22.94582793972689, 22.97849921614941, 23.00038913489083, 23.027284262227823, 23.04751873010422, 23.060991701500477, 23.09180695934784, 23.139067095965714, 23.14209465690839, 23.162267113552495, 23.17541594136484, 23.184090392823737, 23.19195943451509, 23.196407181078182, 23.206071633467886, 23.208589647577366, 23.209767633033916, 23.23592171577047, 23.24677108466981, 23.254481216360563, 23.263778227970473, 23.268335092259825, 23.283175778783775, 23.29196911438929, 23.294814000840443, 23.30383602393127, 23.327957354287964, 23.33227309427663, 23.335094017393242, 23.338042351869483, 23.345156700554437, 23.35293188506791
463, 19.190582433346027, 19.603085593630247, 19.90749917643444, 20.114075434957485, 20.7277017307124, 20.85269774550966, 20.981111941922606, 21.071075947671662, 21.07937371451445, 21.236298608319387, 21.340438356058517, 21.36584940443508, 21.414379448199437, 21.46648598153111, 21.551544955204633, 21.588249050118996, 21.639057329649198, 21.657269684470414, 21.664092962171303, 21.68013060767176, 21.718175703628102, 21.78999864095857, 21.852449119861323, 21.872860290560357, 21.88316467946456, 21.993218529074348, 21.997757013333967, 22.049120906565392, 22.112340094900496, 22.16209509451578, 22.212860192087234, 22.2680106067139, 22.3033016327514, 22.325179250586725, 22.325412997707314, 22.348258665717207, 22.371944092427036, 22.37317178752393, 22.458969564093625, 22.486250823475952, 22.48834263383558, 22.499020645982725, 22.532891586316126, 22.53745018817808, 22.585229293578102, 22.620631577638168, 22.62750063209026, 22.6318187325557, 22.63473165271082, 22.640287250605827, 22.64525943608482, 22.653999366935132, 22.65565553805225, 22.675456258265736, 22.691027680438452, 22.712006114263804, 22.736015974421523, 22.751472179111, 22.799420803085138, 22.80431378946083, 22.805422978164724, 22.811798062392807, 22.82229526217881, 22.829677187850532, 22.844000901630842, 22.850033812472283, 22.876292266488623, 22.884293564002512, 22.898980408687358, 22.90439733574629, 22.994839544757156, 22.999627867738745, 23.007816467978966, 23.015200624220373, 23.017007265099235, 23.044003037729567, 23.05050802953728, 23.084622323235294, 23.11571168912568, 23.13658161367002, 23.15450967818137, 23.155675612330622, 23.16167295591219, 23.166008013122774, 23.181330960452108, 23.181864370147863, 23.187449129882182, 23.230875209756444, 23.23480623193132, 23.239254536539097, 23.24426253138607, 23.25242533399652, 23.254929380261665, 23.26399748088851, 23.27828065796892, 23.280956888388562, 23.288180206516067, 23.304024822690806, 23.307578538484503, 23.320551851832107
464, 19.20688598240978, 19.477925991902676, 19.60728977275783, 19.697305182660152, 20.075654370443644, 20.08794334554745, 20.28360034152406, 20.551215450753055, 20.627263497359376, 20.951111563768716, 21.163251384553696, 21.265080593207923, 21.487060686106176, 21.561762065536954, 21.673168128820702, 21.707432885905096, 21.80235426287656, 21.836400361196706, 21.864595909134092, 21.90590309721618, 21.981062147913498, 22.029824506223132, 22.073947101382483, 22.16276310464126, 22.191101874005653, 22.219590351031982, 22.237759073055333, 22.26052028644395, 22.2684479618901, 22.27558478201103, 22.281732865020754, 22.301735324366447, 22.3067692072459, 22.346809679893127, 22.38449817173219, 22.398060832064495, 22.42098276787565, 22.423210163129465, 22.44151105596886, 22.447210932003422, 22.46247656701867, 22.46248250642833, 22.47096425870651, 22.476141106011685, 22.48315015170319, 22.493934808303067, 22.513725630149246, 22.51956453755395, 22.619612653091778, 22.62430920746887, 22.685619969408126, 22.68770846960072, 22.68920459517884, 22.69383233535184, 22.713862459948732, 22.715143390252205, 22.73888468872063, 22.7482366562184, 22.784354450567097, 22.796136238966017, 22.798485069905905, 22.8052826643358, 22.805412972166586, 22.84442963425531, 22.866850021467748, 22.886872773919436, 22.89466140794148, 22.89617937350881, 22.928759894269124, 22.9398686924772, 22.94625174701856, 22.974475777033753, 22.99723912759438, 23.00120425052312, 23.01280223249327, 23.02398810709359, 23.046482055236204, 23.066096646485533, 23.12765822183456, 23.16793807651281, 23.188484157270754, 23.190056198753375, 23.198895223765806, 23.212038172622666, 23.242472784202782, 23.260634245415034, 23.2787514948659, 23.283877847030734, 23.28448766045898, 23.29635895339357, 23.298136288447427, 23.304284917225672, 23.3053478734375, 23.309067808439625, 23.309981499995214, 23.332185538582266, 23.35685017327828, 23.35936846023474, 23.360818068558544, 23.362930622027818
